id,gender_encoded,category_bottom,category_footwear,category_top,style_casual,style_formal,style_sportswear
40790,1,0,1,0,1,0,0
2232,1,0,0,1,1,0,0
43929,0,0,1,0,1,0,0
16317,1,0,0,1,1,0,0
22122,1,0,1,0,0,1,0
30621,1,0,0,1,1,0,0
19199,1,0,0,1,1,0,0
3126,1,0,0,1,1,0,0
42201,0,0,0,1,1,0,0
17003,0,0,1,0,1,0,0
18877,0,0,0,1,1,0,0
7586,1,0,1,0,0,0,1
51616,0,1,0,0,1,0,0
52093,0,0,0,1,1,0,0
53141,0,0,1,0,1,0,0
14686,1,0,0,1,1,0,0
1671,1,0,0,1,1,0,0
4131,1,0,1,0,1,0,0
15566,0,0,1,0,1,0,0
20681,1,0,1,0,1,0,0
10828,1,0,0,1,1,0,0
37636,0,0,0,1,1,0,0
33296,1,0,0,1,1,0,0
13691,1,0,1,0,0,0,1
48509,0,0,0,1,1,0,0
3314,1,0,0,1,1,0,0
42033,1,0,1,0,0,0,1
47541,0,0,1,0,1,0,0
23004,1,0,0,1,0,0,1
51424,1,0,0,1,0,1,0
37252,1,0,1,0,1,0,0
5487,1,0,0,1,1,0,0
4555,1,0,1,0,0,0,1
10470,1,0,0,1,1,0,0
8398,1,0,0,1,0,0,1
3770,1,0,0,1,1,0,0
12327,1,0,0,1,0,1,0
26112,1,0,0,1,0,1,0
43585,0,0,0,1,1,0,0
47125,1,0,1,0,1,0,0
6202,0,0,0,1,1,0,0
17655,0,0,1,0,1,0,0
26320,1,1,0,0,0,0,1
3542,1,1,0,0,0,0,1
9078,1,1,0,0,0,0,1
2490,0,0,1,0,1,0,0
12929,1,0,0,1,1,0,0
8996,1,0,1,0,1,0,0
6030,1,0,0,1,1,0,0
38814,0,0,0,1,1,0,0
15330,1,1,0,0,0,0,1
45440,1,0,0,1,1,0,0
4767,1,0,0,1,0,0,1
10642,1,0,0,1,1,0,0
57185,0,0,0,1,1,0,0
40132,1,0,0,1,1,0,0
32512,1,0,1,0,0,1,0
9085,1,0,1,0,1,0,0
7923,1,0,0,1,1,0,0
42698,0,0,1,0,1,0,0
8157,1,0,0,1,1,0,0
16548,1,0,0,1,1,0,0
41821,0,0,1,0,0,0,1
56896,0,0,1,0,1,0,0
57178,0,0,0,1,1,0,0
20816,1,0,1,0,0,1,0
20218,1,0,0,1,1,0,0
13208,1,0,1,0,0,0,1
50953,0,1,0,0,1,0,0
28849,1,0,0,1,1,0,0
43578,0,0,0,1,1,0,0
31158,1,0,0,1,1,0,0
8365,0,0,0,1,1,0,0
19732,1,0,0,1,1,0,0
14449,0,0,1,0,1,0,0
36719,1,0,0,1,1,0,0
5822,1,0,0,1,1,0,0
22917,1,0,1,0,1,0,0
7749,1,0,0,1,1,0,0
49614,0,0,1,0,1,0,0
16910,1,0,0,1,1,0,0
2009,1,0,0,1,1,0,0
19958,1,0,0,1,1,0,0
22319,0,0,0,1,1,0,0
50739,1,0,1,0,0,1,0
2835,1,0,0,1,1,0,0
28623,1,0,0,1,0,0,1
25900,0,1,0,0,1,0,0
44937,1,0,1,0,1,0,0
33059,1,0,0,1,1,0,0
39563,0,0,1,0,1,0,0
20688,1,0,1,0,1,0,0
10821,1,0,0,1,1,0,0
4138,0,0,1,0,1,0,0
4904,0,0,0,1,1,0,0
9627,1,0,0,1,1,0,0
48500,0,1,0,0,1,0,0
17238,1,0,0,1,1,0,0
12578,0,0,0,1,1,0,0
42208,0,0,0,1,1,0,0
9415,1,0,0,1,0,1,0
29705,1,0,0,1,0,1,0
3913,1,0,0,1,1,0,0
21568,1,0,1,0,1,0,0
1678,1,0,0,1,1,0,0
39597,0,0,1,0,1,0,0
45811,0,0,1,0,1,0,0
2499,1,0,1,0,1,0,0
9071,1,0,0,1,0,1,0
6805,1,0,1,0,1,0,0
6039,0,0,0,1,1,0,0
12920,1,0,1,0,1,0,0
22789,1,0,0,1,1,0,0
15339,0,1,0,0,0,0,1
59016,1,0,1,0,1,0,0
56862,0,0,1,0,1,0,0
1812,1,0,0,1,0,0,1
10479,1,0,0,1,1,0,0
18614,1,0,0,1,0,0,1
9243,1,0,0,1,0,1,0
3779,1,0,0,1,1,0,0
8391,1,0,0,1,0,0,1
5213,1,0,0,1,1,0,0
14644,1,0,0,1,1,0,0
52051,1,0,0,1,1,0,0
57523,1,0,1,0,1,0,0
44908,1,0,0,1,1,0,0
33066,1,0,0,1,1,0,0
41446,1,0,1,0,1,0,0
11336,1,1,0,0,1,0,0
26786,1,0,0,1,0,1,0
43311,0,0,0,1,1,0,0
2036,1,0,0,1,1,0,0
13461,1,0,0,1,1,0,0
7544,0,1,0,0,0,0,1
19967,1,0,0,1,1,0,0
22326,1,0,0,1,1,0,0
6496,1,0,0,1,1,0,0
34243,1,0,0,1,1,0,0
49419,1,0,1,0,1,0,0
19369,1,0,1,0,1,0,0
13653,1,0,1,0,1,0,0
54194,1,1,0,0,1,0,0
2204,1,0,0,1,0,0,1
16321,1,0,0,1,1,0,0
22114,1,0,1,0,1,0,0
7776,1,0,1,0,1,0,0
34071,0,0,1,0,1,0,0
14476,0,0,1,0,1,0,0
5021,1,0,0,1,1,0,0
36726,1,0,0,1,1,0,0
33254,1,0,0,1,1,0,0
11104,1,0,0,1,0,1,0
41674,0,0,1,0,1,0,0
32386,0,0,0,1,1,0,0
27002,0,1,0,0,1,0,0
13237,1,1,0,0,1,0,0
46809,0,0,0,1,1,0,0
34415,1,0,0,1,1,0,0
50150,0,0,1,0,1,0,0
17697,1,0,1,0,1,0,0
22570,1,0,0,1,1,0,0
7312,0,0,0,1,1,0,0
14012,1,0,0,1,1,0,0
20227,0,0,0,1,1,0,0
5445,1,0,0,1,1,0,0
44762,1,0,1,0,0,0,1
41210,1,0,1,0,1,0,0
39904,1,0,1,0,0,0,1
5677,1,0,1,0,1,0,0
20015,0,0,0,1,1,0,0
57147,0,0,0,1,1,0,0
27230,0,1,0,0,1,0,0
3580,1,0,1,0,1,0,0
8954,1,1,0,0,0,1,0
2694,1,0,0,1,1,0,0
12311,1,0,0,1,0,1,0
26124,1,0,0,1,0,1,0
6234,0,0,0,1,1,0,0
17663,0,0,1,0,1,0,0
22584,1,1,0,0,0,0,1
35533,0,0,1,0,1,0,0
26918,0,0,0,1,1,0,0
4563,0,0,1,0,0,0,1
15134,1,1,0,0,1,0,0
15908,1,0,0,1,0,1,0
10446,1,0,0,1,1,0,0
21133,0,0,0,1,1,0,0
15306,1,0,1,0,0,0,1
59029,0,0,1,0,1,0,0
36184,1,0,0,1,1,0,0
4751,1,0,0,1,0,0,1
5683,1,0,1,0,1,0,0
38822,0,0,0,1,1,0,0
40938,0,0,0,1,1,0,0
10674,0,0,0,1,1,0,0
40104,1,0,0,1,1,0,0
48369,1,0,0,1,1,0,0
54736,1,0,1,0,1,0,0
18419,1,0,1,0,0,0,1
26316,1,1,0,0,0,0,1
3574,0,0,1,0,1,0,0
6006,1,0,0,1,1,0,0
35701,1,0,1,0,0,0,1
24819,0,0,1,0,1,0,0
33092,0,0,1,0,1,0,0
56405,0,0,1,0,1,0,0
3110,1,0,0,1,1,0,0
42237,0,0,0,1,1,0,0
17809,1,0,0,1,1,0,0
30617,0,1,0,0,0,0,1
13495,1,0,0,1,1,0,0
19993,1,0,0,1,1,0,0
23200,1,0,0,1,1,0,0
17035,1,0,1,0,1,0,0
6462,1,0,1,0,1,0,0
3322,1,0,0,1,0,0,1
26540,1,0,1,0,1,0,0
9618,1,0,0,1,1,0,0
51412,1,0,0,1,0,1,0
7782,1,1,0,0,1,0,0
47577,0,0,1,0,1,0,0
34085,1,0,1,0,1,0,0
6650,1,0,1,0,0,0,1
23032,1,0,0,1,0,1,0
14482,1,0,1,0,1,0,0
37600,1,0,0,1,1,0,0
38648,1,0,1,0,1,0,0
10022,1,0,0,1,0,0,1
24217,1,0,1,0,0,0,1
41680,0,0,1,0,1,0,0
5489,1,0,0,1,1,0,0
9244,1,0,0,1,0,1,0
18613,1,0,0,1,0,0,1
12329,1,0,0,1,0,1,0
8396,1,0,0,1,0,0,1
16789,1,0,0,1,1,0,0
29154,0,0,0,1,1,0,0
18421,0,0,1,0,0,0,1
6802,1,0,1,0,1,0,0
9076,0,1,0,0,0,0,1
8998,1,0,1,0,1,0,0
12927,1,0,1,0,1,0,0
56865,0,0,1,0,1,0,0
4769,0,0,0,1,0,0,1
59011,1,0,1,0,1,0,0
3128,1,0,0,1,1,0,0
19197,1,0,0,1,1,0,0
17831,1,0,1,0,1,0,0
3914,1,0,0,1,1,0,0
51618,0,1,0,0,1,0,0
29702,1,0,0,1,0,1,0
7588,1,0,1,0,0,0,1
18879,0,0,0,1,1,0,0
14688,1,1,0,0,1,0,0
32944,1,0,1,0,1,0,0
45816,0,0,1,0,1,0,0
32178,1,0,1,0,0,0,1
39590,0,0,1,0,1,0,0
10826,1,0,0,1,1,0,0
58795,1,0,0,1,1,0,0
15568,0,0,1,0,1,0,0
33298,1,0,0,1,1,0,0
4903,0,0,0,1,1,0,0
48507,0,0,0,1,1,0,0
23836,1,0,1,0,0,0,1
9620,1,0,0,1,1,0,0
42801,0,0,1,0,1,0,0
54964,0,0,0,1,1,0,0
6668,1,0,1,0,1,0,0
16917,1,1,0,0,1,0,0
49613,0,0,1,0,1,0,0
19163,1,0,0,1,1,0,0
13459,1,0,0,1,1,0,0
43329,0,0,0,1,1,0,0
2832,1,0,1,0,1,0,0
52069,1,0,0,1,1,0,0
44930,1,1,0,0,1,0,0
39564,0,0,1,0,1,0,0
5019,0,1,0,0,1,0,0
11900,1,0,1,0,0,1,0
5825,1,0,0,1,0,0,1
39756,1,1,0,0,1,0,0
19351,1,0,1,0,1,0,0
16319,1,0,0,1,1,0,0
43927,0,0,1,0,1,0,0
34049,1,0,0,1,1,0,0
39332,1,0,0,1,1,0,0
50954,0,1,0,0,1,0,0
19735,0,0,0,1,1,0,0
46831,1,0,0,1,1,0,0
50168,0,0,1,0,1,0,0
27208,1,1,0,0,1,0,0
9082,1,1,0,0,0,0,1
8150,1,0,0,1,1,0,0
7924,1,0,0,1,1,0,0
55628,1,0,1,0,1,0,0
56891,0,0,1,0,1,0,0
36148,1,0,1,0,1,0,0
57943,1,0,1,0,1,0,0
26547,1,0,1,0,1,0,0
42002,0,1,0,0,1,0,0
3325,1,0,0,1,0,0,1
23809,1,0,1,0,1,0,0
18248,1,0,0,1,1,0,0
7785,1,0,0,1,1,0,0
51415,1,0,0,1,1,0,0
17200,1,0,0,1,1,0,0
23035,1,0,0,1,0,1,0
34082,1,0,1,0,1,0,0
47570,0,0,1,0,1,0,0
10819,1,0,0,1,1,0,0
37607,0,0,0,1,1,0,0
14485,1,0,1,0,1,0,0
15557,1,0,0,1,1,0,0
10025,0,0,0,1,0,0,1
41687,0,0,1,0,1,0,0
4332,1,0,1,0,0,0,1
33095,0,0,1,0,1,0,0
24022,1,0,0,1,1,0,0
56402,0,0,1,0,1,0,0
45829,0,0,1,0,1,0,0
42230,0,0,0,1,1,0,0
12540,0,0,0,1,1,0,0
30610,1,1,0,0,0,0,1
19994,1,0,0,1,1,0,0
35362,0,0,1,0,1,0,0
18846,1,0,0,1,1,0,0
6465,1,0,1,0,1,0,0
17032,1,0,1,0,1,0,0
23207,1,0,0,1,1,0,0
4756,1,0,0,1,0,0,1
15301,1,0,1,0,0,0,1
21134,0,0,0,1,1,0,0
38825,0,0,0,1,1,0,0
5684,1,0,1,0,1,0,0
40103,1,0,0,1,1,0,0
10673,0,0,0,1,1,0,0
54731,1,0,1,0,1,0,0
9049,1,0,1,0,0,0,1
3573,0,0,0,1,1,0,0
26311,1,1,0,0,0,0,1
6001,1,0,0,1,1,0,0
9875,1,0,0,1,1,0,0
12918,1,0,0,1,1,0,0
35706,0,0,1,0,1,0,0
2693,1,0,0,1,1,0,0
26123,1,0,0,1,0,1,0
12316,1,0,0,1,0,1,0
17664,0,0,1,0,1,0,0
23451,1,1,0,0,1,0,0
6233,0,0,0,1,1,0,0
35534,0,0,1,0,1,0,0
22583,1,0,0,1,1,0,0
4564,0,0,1,0,0,0,1
10441,1,0,0,1,1,0,0
39903,1,0,1,0,0,0,1
20012,0,0,0,1,1,0,0
5670,1,0,0,1,1,0,0
11755,0,0,0,1,1,0,0
37899,1,0,0,1,1,0,0
57140,0,1,0,0,1,0,0
13002,0,0,1,0,1,0,0
31352,1,1,0,0,1,0,0
55617,1,0,1,0,1,0,0
9881,1,0,0,1,1,0,0
7127,1,0,0,1,1,0,0
13230,1,1,0,0,1,0,0
27005,0,1,0,0,1,0,0
31160,0,0,0,1,1,0,0
50157,0,0,1,0,1,0,0
17690,1,0,1,0,1,0,0
34412,1,0,0,1,1,0,0
22577,1,0,0,1,1,0,0
44765,1,0,1,0,1,0,0
5442,0,0,0,1,1,0,0
20220,1,0,0,1,1,0,0
14015,1,0,0,1,0,0,1
35998,1,0,0,1,1,0,0
8739,1,0,0,1,1,0,0
2203,1,0,0,1,0,0,1
13654,1,0,1,0,1,0,0
22113,0,0,1,0,0,0,1
16326,1,0,0,1,1,0,0
43918,0,1,0,0,1,0,0
34076,0,0,1,0,1,0,0
47584,0,0,1,0,1,0,0
36721,1,0,0,1,1,0,0
33253,1,0,0,1,1,0,0
32381,0,0,0,1,1,0,0
39769,1,0,0,1,1,0,0
41673,0,0,1,0,1,0,0
11103,1,0,0,1,0,1,0
14643,1,0,0,1,1,0,0
5214,1,0,0,1,1,0,0
52056,1,0,0,1,1,0,0
33061,1,0,0,1,1,0,0
57524,1,0,1,0,1,0,0
11331,1,1,0,0,1,0,0
41441,1,0,1,0,0,0,1
16928,1,0,0,1,1,0,0
13466,1,0,0,1,1,0,0
27653,1,0,0,1,1,0,0
2031,1,0,0,1,0,0,1
43316,0,0,0,1,1,0,0
22321,0,0,0,1,1,0,0
7543,1,0,0,1,0,0,1
19960,1,0,0,1,1,0,0
6491,1,0,1,0,1,0,0
34244,1,0,0,1,1,0,0
50701,0,0,0,1,1,0,0
29769,1,0,0,1,1,0,0
22381,1,0,0,1,1,0,0
23253,1,0,1,0,0,1,0
26721,1,0,0,1,1,0,0
12514,1,0,1,0,0,1,0
42264,1,1,0,0,1,0,0
30644,1,0,0,1,0,0,1
2091,1,0,0,1,0,0,1
9479,1,0,0,1,0,1,0
24076,0,0,1,0,1,0,0
1614,1,0,0,1,0,0,1
11391,1,0,0,1,1,0,0
53124,0,0,0,1,1,0,0
15731,1,0,1,0,1,0,0
4366,1,0,0,1,1,0,0
10071,0,0,0,1,1,0,0
4968,1,0,0,1,1,0,0
56664,1,0,1,0,1,0,0
5086,1,0,0,1,1,0,0
4154,1,0,1,0,0,0,1
15503,0,0,1,0,1,0,0
21736,1,0,1,0,1,0,0
6603,1,0,0,1,1,0,0
17254,1,0,0,1,1,0,0
3371,1,0,1,0,0,0,1
8799,1,0,0,1,1,0,0
12726,1,0,0,1,1,0,0
35938,1,0,1,0,0,0,1
54133,0,0,1,0,1,0,0
10415,0,0,0,1,1,0,0
4530,0,0,1,0,0,0,1
45617,1,0,1,0,0,1,0
20280,0,0,1,0,1,0,0
53772,1,0,0,1,1,0,0
37237,0,0,1,0,1,0,0
6267,0,0,0,1,1,0,0
27899,0,0,0,1,1,0,0
46092,0,0,1,0,0,0,1
48108,0,0,0,1,1,0,0
3715,1,0,0,1,1,0,0
26177,0,0,1,0,1,0,0
9821,0,0,0,1,1,0,0
6055,1,0,0,1,1,0,0
7187,0,1,0,0,1,0,0
6869,0,0,0,1,1,0,0
19598,0,0,0,1,1,0,0
12170,1,0,0,1,1,0,0
42600,0,0,0,1,1,0,0
3527,1,0,0,1,1,0,0
24412,1,0,1,0,0,0,1
10627,1,0,1,0,1,0,0
15355,1,0,1,0,1,0,0
21160,0,0,0,1,1,0,0
45425,0,0,1,0,1,0,0
14287,1,0,0,1,0,1,0
11533,1,0,0,1,1,0,0
25706,0,0,0,1,1,0,0
36311,1,0,0,1,1,0,0
15193,1,0,0,1,1,0,0
20274,0,0,1,0,1,0,0
14041,1,0,0,1,1,0,0
53786,1,0,0,1,1,0,0
5416,0,0,0,1,1,0,0
34446,0,0,0,1,1,0,0
6293,1,0,0,1,1,0,0
7341,1,0,0,1,1,0,0
13264,0,1,0,0,1,0,0
2633,1,0,1,0,1,0,0
28825,1,1,0,0,1,0,0
26183,0,0,1,0,1,0,0
7173,1,0,0,1,1,0,0
22711,1,0,1,0,0,0,1
8907,0,0,1,0,0,0,1
16524,1,0,0,1,1,0,0
2401,1,0,0,1,0,0,1
27263,0,0,0,1,1,0,0
12184,1,0,0,1,1,0,0
55643,0,0,1,0,1,0,0
32583,0,0,0,1,1,0,0
11701,1,0,0,1,1,0,0
25534,1,0,0,1,1,0,0
57114,0,0,0,1,1,0,0
44503,0,0,1,0,1,0,0
7517,1,0,0,1,0,0,1
22375,1,0,0,1,1,0,0
16140,0,0,0,1,1,0,0
2859,1,0,0,1,1,0,0
34210,1,0,0,1,1,0,0
19108,1,0,0,1,1,0,0
42290,0,1,0,0,1,0,0
2065,0,0,0,1,0,0,1
43342,1,0,1,0,0,0,1
13432,1,0,0,1,1,0,0
27607,1,1,0,0,1,0,0
24082,0,0,1,0,1,0,0
11365,0,0,0,1,1,0,0
5240,1,0,1,0,0,0,1
4392,1,0,0,1,1,0,0
33207,0,0,0,1,1,0,0
14425,0,0,1,0,1,0,0
22147,1,0,1,0,0,1,0
46402,1,0,0,1,1,0,0
34022,1,0,0,1,1,0,0
31550,1,0,0,1,1,0,0
2257,1,0,0,1,0,0,1
59879,0,1,0,0,1,0,0
40954,1,0,0,1,1,0,0
12973,1,0,1,0,0,0,1
6856,1,0,1,0,0,0,1
18475,1,0,1,0,0,0,1
3518,1,0,0,1,1,0,0
6258,0,0,0,1,1,0,0
9210,1,0,1,0,0,0,1
19795,1,0,0,1,1,0,0
26148,1,1,0,0,0,1,0
15964,1,0,0,1,1,0,0
1841,1,0,1,0,0,0,1
37208,0,1,0,0,1,0,0
29564,1,0,1,0,1,0,0
54930,1,0,0,1,1,0,0
49481,1,0,1,0,1,0,0
12719,0,0,1,0,1,0,0
23862,1,0,1,0,0,0,1
9674,1,1,0,0,1,0,0
38624,1,0,0,1,1,0,0
5885,1,0,0,1,1,0,0
4957,1,0,0,1,1,0,0
10872,1,0,0,1,1,0,0
24049,1,0,0,1,1,0,0
24875,0,0,0,1,1,0,0
59421,0,0,0,1,1,0,0
4359,1,0,0,1,1,0,0
3940,0,0,0,1,1,0,0
28684,1,0,0,1,1,0,0
2892,0,0,1,0,1,0,0
8594,1,0,0,1,1,0,0
22178,1,0,1,0,1,0,0
49475,1,0,1,0,1,0,0
19305,1,0,1,0,0,0,1
34821,1,0,1,0,0,0,1
2268,0,0,0,1,0,0,1
9680,1,0,0,1,1,0,0
33238,1,0,0,1,0,1,0
11168,1,0,0,1,0,1,0
58735,0,0,0,1,1,0,0
10886,1,0,0,1,1,0,0
11954,1,0,1,0,1,0,0
10288,0,0,1,0,1,0,0
14628,0,0,0,1,1,0,0
33836,1,0,1,0,0,0,1
58507,0,0,0,1,1,0,0
7528,1,0,0,1,0,0,1
2866,1,0,0,1,1,0,0
38086,1,0,0,1,1,0,0
20845,1,0,1,0,1,0,0
39968,1,0,1,0,1,0,0
13855,1,1,0,0,0,1,0
12987,1,0,1,0,1,0,0
35799,0,0,1,0,1,0,0
18481,1,0,1,0,1,0,0
13069,1,0,1,0,1,0,0
19553,1,0,0,1,1,0,0
31339,1,1,0,0,1,0,0
27852,0,0,0,1,1,0,0
34479,0,0,0,1,1,0,0
8336,1,0,0,1,1,0,0
15990,1,0,0,1,1,0,0
21399,1,0,0,1,1,0,0
58351,1,0,0,1,1,0,0
5429,1,0,1,0,1,0,0
10082,0,0,1,0,0,0,1
5849,1,0,0,1,0,0,1
33200,0,0,0,1,1,0,0
41620,1,0,0,1,1,0,0
7722,1,0,1,0,1,0,0
46405,1,0,0,1,1,0,0
16375,1,1,0,0,0,1,0
22140,1,0,1,0,0,1,0
34025,1,0,0,1,1,0,0
34819,1,0,1,0,0,0,1
16147,0,0,0,1,1,0,0
22372,1,0,0,1,1,0,0
7510,0,1,0,0,0,0,1
34217,1,0,0,1,1,0,0
28648,0,0,0,1,0,0,1
50752,1,0,1,0,0,1,0
8558,1,0,0,1,1,0,0
13435,1,0,0,1,1,0,0
43345,1,0,1,0,1,0,0
2062,1,0,0,1,1,0,0
24085,1,0,0,1,1,0,0
11362,0,0,0,1,1,0,0
8900,1,0,0,1,1,0,0
22716,1,0,1,0,0,0,1
7174,1,0,0,1,1,0,0
27264,0,0,0,1,1,0,0
54796,1,1,0,0,1,0,0
13051,1,0,0,1,1,0,0
31301,1,0,0,1,0,1,0
12183,1,0,0,1,1,0,0
55644,0,0,1,0,1,0,0
7948,1,0,0,1,0,0,1
25533,1,0,0,1,1,0,0
11706,1,0,0,1,1,0,0
32584,0,0,0,1,1,0,0
40998,0,1,0,0,1,0,0
40396,0,0,0,1,1,0,0
15194,1,0,0,1,1,0,0
36316,1,0,0,1,1,0,0
5411,0,0,1,0,0,0,1
44736,1,0,1,0,0,1,0
53781,1,0,0,1,0,0,1
34441,0,0,0,1,1,0,0
6294,1,0,0,1,1,0,0
7346,1,0,0,1,1,0,0
28822,1,1,0,0,1,0,0
13263,0,1,0,0,1,0,0
26184,0,0,1,0,1,0,0
31133,1,0,0,1,0,1,0
6052,1,0,0,1,1,0,0
9826,0,0,0,1,1,0,0
7180,0,1,0,0,1,0,0
35755,1,0,1,0,0,0,1
3520,1,0,0,1,1,0,0
12177,1,0,0,1,1,0,0
32570,0,0,0,1,1,0,0
39198,0,0,1,0,1,0,0
20889,1,0,1,0,1,0,0
40150,1,0,0,1,1,0,0
45422,0,0,1,0,1,0,0
21167,0,0,0,1,1,0,0
15352,1,0,1,0,1,0,0
32742,1,0,1,0,1,0,0
10412,1,0,0,1,1,0,0
33690,1,0,1,0,1,0,0
15160,1,0,0,1,1,0,0
45610,1,0,1,0,0,1,0
53775,1,0,0,1,1,0,0
1879,1,0,0,1,1,0,0
35567,1,0,1,0,0,1,0
13297,1,0,0,1,1,0,0
3712,1,0,0,1,1,0,0
10076,0,0,0,1,1,0,0
56663,1,0,1,0,1,0,0
15504,0,0,1,0,1,0,0
4153,1,0,1,0,0,0,1
11998,1,0,0,1,0,1,0
16381,1,1,0,0,0,1,0
51446,0,0,0,1,1,0,0
17253,1,0,0,1,1,0,0
6604,0,0,0,1,1,0,0
54908,1,0,0,1,1,0,0
3376,0,0,1,0,0,0,1
22988,1,1,0,0,0,0,1
54134,0,0,1,0,1,0,0
3978,1,0,0,1,1,0,0
22386,1,0,0,1,1,0,0
6436,1,0,1,0,1,0,0
23254,1,0,1,0,0,1,0
31791,0,0,0,1,1,0,0
42263,1,1,0,0,1,0,0
12513,1,0,1,0,1,0,0
26726,1,0,0,1,1,0,0
2096,1,0,0,1,1,0,0
1613,1,0,0,1,1,0,0
24071,0,0,1,0,1,0,0
11396,1,0,0,1,1,0,0
53123,0,0,0,1,1,0,0
4361,1,0,0,1,1,0,0
15736,1,0,1,0,1,0,0
27855,0,0,0,1,1,0,0
26987,0,1,0,0,1,0,0
7379,1,0,1,0,1,0,0
8331,1,0,0,1,1,0,0
15997,1,0,0,1,0,1,0
36329,1,0,1,0,1,0,0
14079,1,0,0,1,1,0,0
11739,1,0,0,1,1,0,0
20842,1,0,1,0,1,0,0
15399,1,0,1,0,1,0,0
13852,1,0,0,1,1,0,0
6099,1,0,0,1,1,0,0
22729,1,0,1,0,1,0,0
18486,0,1,0,0,1,0,0
8103,1,0,1,0,0,0,1
26389,1,0,0,1,0,1,0
19554,1,0,0,1,1,0,0
58500,0,0,0,1,1,0,0
33831,1,0,1,0,1,0,0
24886,0,0,0,1,1,0,0
16178,1,0,1,0,0,1,0
46608,0,0,1,0,1,0,0
34228,1,0,0,1,1,0,0
2861,1,0,0,1,1,0,0
28677,1,0,0,1,0,0,1
49640,0,0,0,1,1,0,0
17896,1,0,0,1,0,0,1
19302,1,0,1,0,0,0,1
9687,1,0,0,1,1,0,0
34826,1,0,1,0,0,0,1
24288,1,0,0,1,1,0,0
58732,1,0,0,1,1,0,0
11953,1,0,1,0,1,0,0
4198,1,0,0,1,1,0,0
15709,1,0,1,0,0,0,1
3947,0,0,0,1,1,0,0
6409,0,0,1,0,1,0,0
2895,0,0,1,0,1,0,0
8593,1,0,0,1,1,0,0
26719,1,0,0,1,1,0,0
29563,1,0,1,0,1,0,0
54937,0,0,0,1,1,0,0
49486,1,0,1,0,1,0,0
3349,1,0,0,1,1,0,0
9673,1,1,0,0,1,0,0
23865,1,0,1,0,0,0,1
18224,1,0,0,1,1,0,0
5882,0,0,0,1,1,0,0
10049,1,0,0,1,1,0,0
38623,1,0,0,1,1,0,0
4950,1,1,0,0,1,0,0
44399,1,0,1,0,0,0,1
10875,1,0,0,1,1,0,0
17608,0,0,0,1,1,0,0
9217,1,0,1,0,1,0,0
18640,1,0,0,1,0,0,1
46896,1,1,0,0,1,0,0
19792,1,0,0,1,1,0,0
15963,1,0,0,1,1,0,0
38247,1,0,0,1,1,0,0
4508,0,0,1,0,0,0,1
1846,1,0,0,1,1,0,0
37801,1,0,0,1,0,1,0
59042,0,0,1,0,1,0,0
21158,0,0,0,1,1,0,0
40953,1,0,0,1,1,0,0
9819,0,0,0,1,1,0,0
12974,1,0,1,0,0,0,1
9025,1,0,1,0,1,0,0
57125,0,0,0,1,1,0,0
25505,1,0,0,1,1,0,0
11730,1,0,0,1,1,0,0
59883,0,0,0,1,1,0,0
39966,1,0,1,0,1,0,0
16515,1,1,0,0,1,0,0
22720,1,0,1,0,1,0,0
12989,1,0,1,0,0,0,1
35797,0,0,1,0,1,0,0
7142,0,0,0,1,1,0,0
46265,0,0,0,1,1,0,0
6090,0,0,0,1,1,0,0
31337,1,1,0,0,1,0,0
26380,1,1,0,0,1,0,0
13067,1,0,1,0,1,0,0
47185,1,0,1,0,1,0,0
12387,1,0,0,1,0,1,0
8338,1,0,0,1,1,0,0
31105,1,0,0,1,1,0,0
28814,1,1,0,0,1,0,0
43525,0,1,0,0,1,0,0
2602,0,0,0,1,0,0,1
13255,1,1,0,0,1,0,0
32780,1,0,0,1,1,0,0
11502,0,0,1,0,1,0,0
5427,1,0,0,1,1,0,0
44700,0,0,0,1,1,0,0
14070,1,0,0,1,1,0,0
20245,0,0,0,1,1,0,0
21397,1,0,0,1,1,0,0
36320,1,0,0,1,1,0,0
17291,1,1,0,0,1,0,0
34013,0,0,0,1,1,0,0
7714,1,0,1,0,1,0,0
16343,1,0,0,1,0,1,0
2266,0,0,0,1,0,0,1
11166,1,0,0,1,0,1,0
33236,1,0,0,1,0,1,0
36744,0,0,0,1,1,0,0
4191,1,0,0,1,1,0,0
5043,1,0,1,0,1,0,0
14414,0,0,1,0,1,0,0
11354,1,1,0,0,1,0,0
41424,1,1,0,0,1,0,0
10286,1,0,1,0,0,1,0
14626,0,0,0,1,1,0,0
33838,0,0,1,0,0,0,1
34221,1,0,0,1,1,0,0
2868,1,0,0,1,1,0,0
16171,1,0,1,0,0,1,0
22344,1,0,0,1,1,0,0
7526,1,0,0,1,0,0,1
46601,0,0,1,0,1,0,0
13403,1,0,0,1,1,0,0
43373,1,0,1,0,0,0,1
2054,1,0,0,1,1,0,0
3186,1,0,1,0,0,0,1
17265,1,0,0,1,1,0,0
6632,1,0,1,0,0,0,1
51470,1,1,0,0,1,0,0
22182,1,0,1,0,1,0,0
2292,0,0,0,1,0,0,1
12717,1,0,1,0,1,0,0
26522,1,0,1,0,1,0,0
31595,1,0,0,1,1,0,0
4959,1,0,0,1,1,0,0
56655,1,0,1,0,1,0,0
10040,1,0,0,1,0,0,1
24275,1,0,0,1,1,0,0
1625,1,0,0,1,0,0,1
10272,0,0,1,0,1,0,0
